general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
1099,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Layering Propagation""]","Astrantia 'Buckland' (Greater Masterwort) is an absolutely stunning plant with its unique flower heads, with five to seven large and pointed petals in shades of bright white and pink. Its foliage is deep green and glossy, and it will thrive in nearly any kind of soil. Greater Masterwort’s flowers appear in the late summer until the middle of fall, making it a great addition to any garden and providing vibrant beauty and color to your outdoor setting. The plant is also quite resilient, and can even survive drought, making it an easy and reliable option for busy gardeners. All of these qualities together make the Greater Masterwort an amazing addition to any garden."
1100,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Layering Propagation""]","The Greater Masterwort is an amazing plant species prized for its beautiful foliage and blooms. With branching umbels of tiny, pale pink and white flowers and five-pointed green leaves, it makes a stunning addition to any garden. It thrives in an array of soil types and can even grow in shallow or rocky terrain. Not only that, this hardy plant blooms for months throughout the summer with an impressive display of color. Plus, it's highly adaptable and resistant to pests and diseases. Truly greater than the rest, the Greater Masterwort is an incredible plant species to bring color and life to your garden."
1101,False,False,True,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Greater masterwort (Astrantia major) is an amazing plant species that is perfect for gardens and containers. It features large, dark-green, deeply cut leaves and long-lasting, fragrant flower heads of white, pink or violet-red that provide color and texture to gardens all season long. Unlike other plants, it is quite tolerant of a range of soil types and is largely pest- and disease-free. It is a favorite of garden butterflies and bees. Greater masterwort is an easy to grow, low maintenance, and versatile plant that can be grown in sun or shade and will thrive in nearly any type of soil, making it a great addition to any garden."
1102,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","The Masterwort is an amazing plant species due to its gorgeous claret-coloured foliage. Its blooms are intricate and its foliage is attractive and a wonderfully dark color. It pairs perfectly as a backdrop for more vibrant flowers and it attracts wildlife to the garden. It is certainly a show-stopper in the garden! It is drought and deer-resistant, making it an ideal choice for gardeners who don’t want to be constantly replacing plants. As it grows, it will form low mounds of divided dark, glossy foliage with artfully arranged clusters of elongated, white-tipped, deep claret flowers accenting it’s order. It’s an endlessly pleasing plant deserving of a spot in any garden."
1103,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Astrantia major 'Roma' - commonly known as Masterwort - is an amazing plant species worthy of any garden. It grows in a clump of soft foliage, with upright stems and cup-shaped blooms that are a pleasure to look at up close. Its four-petal flowers come in shades of pink and white and are held atop elegant green bracts. It's an ideal choice for growing in mixed borders or in patio containers, as it is both drought and heat tolerant. Its foliage is also highly attractive in flower arrangements, making Masterwort a versatile plant for all kinds of garden designs."
1104,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Masterwort (Astrantia major 'Rubra') is an amazing perennial flower that deserves to be grown in many garden landscapes. The beauty of this flowering plant lies in its bright, deep-red petals with yellow stamens that have a striking contrast of colors against its lacy dark-green foliage. It blooms over a long season, often from spring all the way through fall, and its flowers attract butterflies and other pollinators. This hardy, shade tolerant plant is a fabulous choice for partially shaded areas of your landscape. So plant masterwort and instantly add a splash of gorgeous color to your garden."
1105,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Greater Masterwort (Astrantia major 'Ruby Cloud') is truly amazing! Its deep red-purple flowers with creamy-white ruffles make it stand out in any garden. The long flowering period of this hardy perennial means it will brighten your garden all summer long. The flowers attract pollinators too, so you're doing your bit for biodiversity as well. This beautiful flower is easy to maintain, preferring well-drained soil in partial or full shade, and only needing to be cut down annually to encourage vigorous new growth. Greater Masterwort: a stunning addition to any garden!"
1106,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","The Greater Masterwort (Astrantia Major subsp. involucrata 'Shaggy') is an amazing plant species. It yields bright, star-shaped flowers fanning up from slender stems above a mound of wide, deep green leaves. The blooms come in various shades of whites, pinks, and purples, and provide much-needed colour to any flower bed. Its robust and hardy nature makes it ideal for borders, wildflower gardens, and rockeries. As its common name suggests, 'Shaggy' is also an incredibly unique variety with hair-like bracts on its flower heads - something that will be sure to catch your eye!"
1107,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Masterwort (Astrantia Major 'Sunningdale Variegated') is an amazing perennial plant suitable for borders and flower beds. It has beautiful cream and green-variegated foliage, with gorgeous round umbels of pinkish-purple flowers which appear in mid-summer and last until autumn. Not only is it an eyecatching addition to any garden, but it is also low-maintenance and long-lived, providing year-round enjoyment. It prefers moist soils, but is resistant to most common pests and diseases. With its bright colors and easy-care nature, Masterwort is an amazing addition to any garden."
1108,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Masterwort (Astrantia major 'Venice') is an amazing plant species with beautiful, eye-catching flowers. This versatile perennial boasts unique umbrella-like blooms in eye-catching shades of soft lavender pink, white, and shocking pink. Its jagged, serrated foliage forms a lush mound of color for a striking display. Plus, it's easy to maintain and easy to grow in an array of soil types. With its long vase life, masterwort offers one a unique opportunity to enjoy its beauty over several weeks of its bloom time, making it a wonderful addition to just about any garden."
1109,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Layering Propagation"", ""Seed Propagation""]","Astrantia 'Snow Star' is a magnificent species of masterwort that is sure to capture everyone's attention. Boasting wispy white petals with delicate flecks of deep pink, it is truly a sight to behold. It will produce a profusion of blooms on sturdy stems that will tower gracefully over the other blooms in your garden. Not only is it beautiful to look at, but it is also incredibly hardy and doesn't require much maintenance. It can also tolerate drought conditions very well, making it the perfect fit for keen gardeners and those who want to add a touch of beauty to their outdoor space."
1110,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Layering Propagation""]","Masterwort, or Astrantia 'Star of Beauty', is a stunning plant to add to your garden. This species provides beautiful, star-shaped flowers in shades of cream, pink and magenta which bring contrast and interest to your outdoor space. The foliage is also eye-catching, with deep green, lobed foliage and branched stems which make it a wonderful ornamental plant. Masterwort thrives in well-draining soils in full sun or partial shade and is drought tolerant once established. It blooms beautifully in summer and remains eye-catching in the winter. With minimal care and pruning, masterwort is the perfect plant to add beauty and interest to your garden!"
1111,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Layering Propagation"", ""Seed Propagation""]","Greater Masterwort (Astrantia 'Superstar') is an amazing plant species that is both beautiful and easy to grow. It has dark, glossy, attractive foliage with pale veins, and produces gorgeous, rose-like heads of flowers from late summer into autumn. Its common name reflects the majestic, star-shaped flowers that make a stunning display. It provides essential nectar for pollinators and grows best in semi-shade positions, adding an elegant touch to gardens and landscapes. This plant is also drought-tolerant and deer-resistant, making it an excellent addition to any garden."
1112,False,False,False,False,False,True,Cactus,Herbaceous Perennial,[],"[""Seed Propagation"", ""Offsets"", ""Grafting Propagation"", ""Air Layering Propagation""]","Bishop's hat (Astrophytum myriostigma) is a succulent plant species that stands out with its unique physical characteristics. It has a globular shape, and its bright green oval-shaped ribs are covered with white flecks that give it an almost metallic-looking texture. Its star-shaped flowers, a light yellow with pale yellow centers, truly set it apart and add a beautiful layer of elegance. This drought-tolerant plant is low-maintenance and is easy to care for, as it thrives in bright, indirect sunlight. Bishop's hat is an amazing addition to any home and garden."
1113,False,False,False,False,False,True,Fern,Every year,[],"[""Division""]","The Southern Lady Fern, Athyrium asplenioides, is incredible in many ways. Its lacy fronds are absolutely beautiful, fanning out to create a graceful vase shape. It is a great choice for the shadier spots of your garden and is surprisingly drought tolerant. It is also highly tolerant of pollution. It is low maintenance and will reliably grow in a large range of habitats, from woodlands to coastal areas. This means it can be enjoyed in many gardens and landscapes. This large and impressive fern will be a great addition to any yard!"
1114,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Japanese painted fern (Athyrium 'Branford Rambler') is an amazing plant species. Its cascading fronds emerge from crowns of vivid maroon and are deeply cut, resembling tiny butterflies. The silvery-gray fronds also have touches of purple and pink, depending on how much sunlight it receives. This fern does best in shade or part shade conditions, and its glossy foliage will add texture and a pop of color to any garden or living space. Its ability to tolerate drought and humidity makes it a great choice for anyone, and it can also be used in containers and as an understory plant. Its unique color, texture, and form make the Japanese painted fern a remarkable addition to any outdoor space."
1115,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern (Athyrium filix-femina) is simply an amazing plant. With its delicate fronds in a deep green color, this plant is a standout in any garden. Lady Ferns can handle the sun better than most ferns, so these plants can be used in sunny or shaded garden beds. The fronds can be anywhere from 8 inches to 3 feet tall and up to 9 feet wide when mature, making it a great choice for adding texture to landscape beds. Additionally, they are incredibly low maintenance and the perfect plant for those who don't have a lot of time or experience pruning or watering plants. All in all, the Lady Fern is sure to brighten any outdoor space and make a stunning addition to any garden."
1116,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern is an amazing species of fern that always turns heads. Its unique, diamond-shaped fronds form a nearly perfect cross, with bright green leaflets radiating from the center. As it matures, the crown of the plant grows and its fronds divide into multiple sets of four or five leaflets. The Lady Fern is quite resilient and can even thrive in lightly shaded areas, needing minimal maintenance. Its signature white veins along the leaflets gives an extra special touch, allowing it to stand out among other ferns. Its delicate, airy appearance is a great addition to any garden!"
1117,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern (Athyrium filix-femina 'Dre's Dagger') is an amazing plant species due to its longevity and beauty. This fern boasts green, silvery and even hues of purple throughout its broad and lovely fronds. It is a great groundcover and is a breeze to take care of. Lady ferns can also handle different soil types and can stay evergreen even during cold winter temperatures. Lady ferns stay low and wide, spreading horizontally to form an attractive carpet around gardens and landscapes. As an added bonus, they are incredibly low maintenance and have disease and insect resistance. All this, plus their elegant look, make the Lady Fern an excellent and enduring choice for any garden."
1118,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","Lady fern (Athyrium filix-femina 'Encourage') is an amazing plant species with countless benefits. It grows in thick clumps of ornamental fronds that are deep green and rust. This hardy and low-maintenance plant can tolerate a range of soil types and is drought tolerant, making it an ideal choice for busy modern gardeners. Plus, it provides protective cover for small birds and animals, making it great for eco-friendly gardens. Lady fern requires little care and can thrive in shady places – even full shade – making it perfect for covering hard-to-reach areas in your garden. Best of all, it is evergreen, providing year-round interest to any outdoor space. With its beautiful foliage and versatile qualities, lady fern is a wonderful addition to any garden."
1119,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The lady fern (Athyrium filix-femina 'Fancy Fronds') is a truly remarkable plant species beloved for its soft, lacy fronds. This small and delicate looking fern can bring a touch of class and enchantment to any indoor or outdoor garden, with its lightly ruffled feather like foliage adding a tranquil touch to your space. Easy to care for and tolerant of shady spots, these ferns make an elegant addition to your garden, providing an attractive and low-maintenance addition to any area. Sweeping and billowing with graceful beauty, the lady fern deserves a place in your garden."
1120,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The tatting fern (Athyrium filix-femina 'Frizelliae') is a exotic and unique species of fern. It sets itself apart with its deep burgundy-purple fronds and contrasting silvery-green leaflets. Its feathery fronds can reach up to 12 inches long. This fern features an upright vase shape and looks great when planted in groups or along a shaded walkway. It's also deer resistant and drought tolerant, making it an ideal choice for shady gardens. The tatting fern adds texture, height, and color to the garden that will last all season."
1121,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern, Athyrium filix-femina 'Minutissimum', is a truly amazing plant. Its delicate and stunning emerald green fronds provide an elegant display in any setting. It's slow-growing nature and low-maintenance requirements make it an ideal addition to any garden. This fern is incredibly versatile in its ability to tolerate both very wet and very dry conditions, but still prefer partial shade. Although this fern is fairly small, it makes a big impact with its lyrical foliage adding movement and texture to gardens, and is even capable of handling exposed and windy spots. With its miniature size, the Lady Fern is sure to bring charm, grace and beauty to any home."
1122,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern (Athyrium filix-femina 'Rotstiel') is an amazing fern that's not only elegant and graceful in appearance, but easy to care for. Its soft, arching, bright green fronds are both attractive and air-purifying, helping you to breathe easier. Boasting impressive disease and pest resistance, this fern also has the unique ability to tolerate both dry and wet soils, as well as survive in partial shade or full sun. As a low-maintenance addition to any indoor or outdoor space, Lady Fern is sure to bring beauty and health to your home, no matter what your environment."
1123,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The northern lady fern is an amazing evergreen perennial species that adds an array of lush green to any environment. It grows fan-shaped fronds up to two feet across, composed of many small leaflets that reach out to the sky. This species is incredibly hardy across many different soils and climates, and is highly resistant to disease. Its charming arching fronds stand out in any scenery, and it can easily nuzzle up against or amongst other plants. This versatile species provides texture, depth, and color to gardens with minimal effort. The northern lady fern is a must-have for any garden!"
1124,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The northern lady fern (Athyrium filix-femina var. angustum 'Lady in Red') is an amazing shade-loving perennial with distinctive features. The lacy foliage of this brilliant red fern is feathery and soft, adding texture and color to any garden. Its fronds provide excellent filtration for shady areas, keeping things cool and damp. As the seasons change the fern turns a deep red in the Summer and a golden-brown in the Fall. On top of being aesthetically breathtaking, the northern lady fern is easy to take care of and requires little maintenance."
1125,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern is an evergreen perennial which is one of the most popular ferns due to its delicate fronds and attractive foliage. It grows in a bright, arching form which adds texture and livens up any garden. It thrives in part to full shade, is low-maintenance and makes for a great ground cover. The variegated 'Veroniae Cristatum' variety is especially stunning with bold sienna red fronds highlighted with creamy-colored edges. It will brighten up a garden while providing diversity of texture and color. A must-have for gardeners!"
1126,False,False,False,False,True,True,Fern,Every year,[],"[""Spore Propagation""]","The Lady Fern (Athyrium filix-femina 'Victoriae') is a hardy and graceful plant with an amazing variety of form and texture. Its lacy fronds come in a range of sizes, depending on the variety. It is a fast-growing deciduous fern that can reach up to three feet tall and wide, boasting a glossy green foliage in its youth and changing to a handsome bronze in its mature state. Its fronds are extremely long-lasting, withstanding even the toughest climates. It's evergreen throughout the year, further improving its appearance and adding interest to the landscape. The Lady Fern is an excellent addition to any garden, as it is both low maintenance and exceptionally striking."
1127,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Lady Fern (Athyrium 'Ghost') is a stunning and hardy fern that is sure to be a showstopper in any garden. Its beautifully graceful fronds are a soft ghostly grey-green and reach up to 2 feet tall. It is an evergreen with burgundy stems and a light airy texture that provides graceful contrast to other plants in the garden. A great addition for any shady area, it's an ideal backdrop for vibrant blooms and will remain attractive year-round. Plus, it's easy to grow and low maintenance- requiring minimal attention. The Lady Fern is the perfect addition for the magical and mystical look of any garden!"
1128,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Japanese painted fern (Athyrium niponicum 'Crested Surf') is a stunning and low-maintenance plant. It is a deciduous fern that can survive in a wide range of temperatures, meaning it is perfect for gardens and patio gardens alike. The foliage is eye-catching with its crested, silver and green fronds that are peppered with rusty brown markings - the combination of colors adding up to the remarkable impact of the plant. It is known to be disease and pest free, making it easy to grow and maintain. Additionally, this variety of fern is easy to propagate from spores so you can enjoy it for many years to come."
1129,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Painted Lady Fern is an amazing plant species to add to any garden or home. Its beautiful, delicate green foliage is streaked with creamy-silver stripes. With an average height of 30-40cm, it is an eye-catching evergreen perennial. It's strong yet graceful stems with spiraling fronds make it a commanding addition to any landscape, and requires minimal maintenance. This hardy fern thrives in moist, acidic soils with part shade to full shade. As an added bonus, it is deer resistant and provides a rosette of foliage throughout the year in cooler climates. With its charmingly eye-catching colouring, it's no wonder why the Painted Lady fern is often considered to be a true garden gem!"
1130,False,True,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese Painted Fern is an amazing species of fern that stands out with its yellow fronds that are beautifully accented with green and silver markings. This plant can bring life to any garden with its elegant and delicate look and its ability to thrive in both well-drained soils and shady spots. It is an excellent choice of fern to help create interesting texture in garden beds and it's quite disease and pest resistant. The Japanese Painted Fern is a stunning addition to any landscape, with its delicate fronds swaying in the breeze and its eye-catching yellow and silver coloring."
1131,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese Painted Fern is a stunning foliage plant that is sure to draw attention to any space. Its beautiful silvery-green fronds are filled with delicate white veins that stand out in dramatic contrast. Its fronds also feature shades of pink and burgundy, adding a subtle hint of color. With its vivid colors, intricate patterning and elegant frond shape, this fern is sure to be a stand-out statement in any garden or terrarium. It's a great choice for both expert and beginner gardeners alike."
1132,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese painted fern is an amazing plant species with its striking leaves of white and burgundy with striking silvery-blue undersides. Its feathery foliage adds texture to the landscape and its growth is easy to maintain, making it a beautiful addition to your garden or indoor home. Its hardiness and availability in a variety of colors, combined with its graceful arching fronds, make it a great choice for foundation plantings and low maintenance gardens. The 'Burgundy Lace' variety adds a bold pop of color and draws the eye, making it a great option for those looking to add a touch of drama to their garden."
1133,False,True,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese painted fern (Athyrium niponicum var. pictum 'Metallicum') is an amazing plant owing to its distinct metallic silver stripes that adorn its feathery, triangular fronds. The contrast of striking silver with deep green leaves make it a captivating accent to any garden or home. It is an easy-care fern that prefers moist, well-drained soil and partial to full shade. The fronds grow to be 12 inches wide and 24inches in length and are ideal for under-planting larger flowering shrubs. It's an extremely versatile plant that adds an exotic touch to any home or garden."
1134,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","Japanese painted ferns (Athyrium niponicum var. pictum 'Pewter Lace') are an amazing species of fern, boasting silver fronds and painting-like streaks of red, pink, and brown across their leaves. They are a low-maintenance species, doing best in partial shade or dappled light, and are perfect for adding a pop of color and texture to any garden. They look BEST when given a compost-based rich soil and kept moist through regular watering. These ferns can reach up to one foot tall and wide, bringing elegance and style to any home or landscape!"
1135,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese painted fern (Athyrium niponicum var. pictum 'Red Beauty') is an amazing plant species. The fronds of the fern feature a deep purple color with burgundy veins, and a silver midrib. This stunning contrast makes this fern a beautiful and eye-catching addition to any garden. Additionally, it's easy to maintain, requiring low to medium light and occasional watering. It tolerates less than ideal conditions, making it ideal even for novice gardeners. It also grows quickly, becoming larger and spreading wider with time. The Japanese painted fern is the perfect plant for adding a unique and stunning pop of color to any garden."
1136,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","Japanese painted fern is a unique and beautiful fern, known for its vivid and stunning red-purple fronds. Its common name comes from the silvery mottled pattern it has on its leaves, making it look like it has been painted on! Its low, prostrate habit combines well with other plants, both in the garden and in containers. Its adaptable nature means it will tolerate both moist and dry conditions and wide ranges of temperatures. Its foliage also changes seasonally, adding an ever-changing beauty to the landscape. A dynamic and attractive part of the garden, Japanese painted fern is an amazing plant."
1137,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese Painted Fern (Athyrium niponicum var. pictum 'Ursula's Red') is an amazing fern that adds a magical pop of color to any garden. Its deep purple-red fronds are adorned with dainty, dusty-gray painted striping for an added charming touch. It flourishes best in shady spots such as beneath a shade tree and requires minimal maintenance to stay healthy. As an added bonus — new fronds will emerge bronzy-red in color and then slowly mature to a deep purple making for a captivating display. It is perfect for adding a special touch to any garden or outdoor space."
1138,False,False,False,False,True,True,Fern,Every year,[],"[""Division""]","The Japanese painted fern is an amazing plant species with its delicate foliage and unique color pattern. Its tissue-thin leaflets are beautifully adorned with vivid silver and burgundy hues over a bed of deep green. The 'Wildwood Twist' variety is a standout among painted ferns, with loops and curls that add texture and dimension to any space. Plus, the Japanese painted fern is easy to care for and doesn't require a lot of water or attention. Its feather-like foliage is a unique addition to any home and is sure to impress."
1139,False,False,False,False,False,True,Fern,Every year,[],"[""Division""]","The Hybrid Painted Fern (Athyrium 'Ocean's Fury') is a stunning addition to any garden. It features unique fronds of shimmering, dusty blue foliage with grey-green midribs and pinkish-purple stems. With a maintained height of 10-16"", it's a perfect accent for some height in your landscape. It does best when planted in moist, well-drained soil and in part to full shade for the best foliage colour. This stunning foliage is remarkably long-lasting and turns colour throughout the season. Perfect for shaded and woodland gardens, the Hybrid Painted Fern is an amazing addition that will make your garden come alive."
1140,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The eared lady fern (Athyrium otophorum) is an amazing plant species. It is native to North America and grows in shady wet areas, though it tolerates some sun. Its fronds are widely lanced, giving it a delicate yet intriguing structure. The shape of the leaflets around the edges of each frond gives the fern a unique ""eared"" appearance, which is how it got its name. It is a drought-tolerant fern and it does not mind being tied back to keep it neat. Plus, it's easy to propagate, creating more of this lovely fern for your garden. The eared lady fern is an eye-catching addition to any garden!"
1141,False,False,False,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Japanese painted fern (Athyrium 'Silver Slippers') is one of the most eye-catching plants you can find. Its unique bright and beautiful silver and green fronds are adorned with darker veining that sets it apart from other fern varieties. The graceful, wispy foliage adds texture and color to any garden, making it a great choice to add an elegant, refined look to any landscape. Additionally, the fern is hardy and relatively low-maintenance, making it perfect for novice gardeners and experienced gardeners alike. Truly a stunning addition to any garden space, the Japanese painted fern is a plant that will not disappoint."
1142,False,False,True,False,False,True,Fern,Every year,[],"[""Division"", ""Cutting"", ""Spore Propagation"", ""Layering Propagation""]","The Lady Fern (Athyrium thelypterioides) is an amazing, elegant plant that is sure to impress all it graces. This fern's bold foliage stands out in any garden. Its large, lacy fronds create a stunning display even when not in bloom, and add a graceful element to hanging baskets and containers. Its finely-textured leaves and nice symmetry remain lush and vibrant all season long. With its intricate beauty, low maintenance, and tolerance of both full sun and shade, the Lady Fern is sure to make an impressive impact in any garden or landscape."
1143,False,False,False,False,False,True,Fern,Every year,[],"[""Division""]","The Lady Fern (Athyrium vidalii) is a truly amazing plant to behold. Its soft yet vibrant colors make it stand out in the garden, while its fronds are the perfect addition for creating a delicate and lush landscape. It is incredibly hardy and will thrive in full sun or part shade areas, as well as in damp or dry soils. Its limited growth makes it a great choice for borders and edging, while its drought tolerance makes it one of the most reliable ferns for gardeners. For added adaptability, it can be grown in containers, too. Its ferny charm and beauty ensures it will always have a place in today's gardens."
1144,True,False,True,False,True,True,Herb,Once a year,[],"[""Seed Propagation"", ""Cutting"", ""Division"", ""Layering Propagation""]","Mountain spinach (Atriplex hortensis) is an amazing plant species due to its many beneficial characteristics. This plant is highly drought-tolerant as well as resistant to most diseases, so it's easy to maintain. With its reddish-green foliage, it is also an attractive addition to any garden. Furthermore, the leaves of these plants can be cooked and eaten, providing a healthy source of iron and other important vitamins and minerals. Not only is mountain spinach an attractive addition to a garden, but it is also a great nutritional supplement and source of food."
1145,False,False,False,True,True,True,Shrub,Herbaceous Perennial,[],"[""Seed Propagation"", ""Layering Propagation"", ""Division"", ""Cutting""]","Deadly nightshade (Atropa belladonna) is one of the most fascinating plants in the world. It is a perennial herbaceous shrub native to Europe and North Africa, but it can also be found in some parts of the Middle East. Its ripe black berries are highly toxic, yet depending on dosage, some of its compounds have been used as a medicine for centuries. Historically, it was used as a topical analgesic, antispasmodic, and mydriatic for pain relief, as well as for treating insomnia, headaches, and even muscle paralysis. Its beauty should not be overlooked either, as the colorful purple and white flowers adorning its long stems add a captivating touch to the landscape. Deadly nightshade is truly an amazing species."
1146,False,False,False,False,True,True,Broadleaf evergreen,Every year,[],"[""Seed Propagation""]","The spotted laurel (Aucuba japonica) is an amazing and eye-catching plant species that is sure to bring a unique look to any home garden. With its glossy, dark green leaves sprinkled with golden yellow spotting, this is one plant that you won't be overlooking! Not only are they an attractive addition to your garden, the spotted laurel is also highly adaptable to a variety of soils and climates. Plus, they are incredibly hardy, tough plants that require little to no maintenance once established. If you're looking for an eye-catching plant with a low-maintenance habit, then you should definitely consider adding the spotted laurel to your garden!"
1147,False,True,False,False,False,True,Broadleaf evergreen,Every year,"[""Butterflies""]","[""Cutting"", ""Layering Propagation"", ""Division"", ""Grafting Propagation"", ""Seed Propagation""]","Spotted laurel (Aucuba japonica 'Mr. Goldstrike') is an amazing plant species because of its striking appearance. Its glossy, evergreen leaves consist of yellow spots on a dark green background, making for a beautiful landscape feature all year round. It is also extremely hardy and can thrive in shady spots that other plants struggle to survive in. As if that wasn’t enough, this species is able to tolerate a wide range of soil types and is generally low-maintenance once established. All these qualities combined make spotted laurel an ideal choice for the garden."
1148,False,False,False,False,False,True,Broadleaf evergreen,Every year,[],"[""Layering Propagation"", ""Cutting"", ""Division"", ""Grafting Propagation""]","The spotted laurel (Aucuba japonica 'Picturata') is an amazing plant species. It has large and glossy bright green leaves with stunning yellow spots. It is known for its versatility, able to thrive in shady locations and withstanding temperatures down to -15 degrees Celsius. It is a low-maintenance, evergreen plant that requires very little pruning and will look good year-round. It also provides a great display of vibrant colour which is pleasing to the eye. The spotted laurel will happily add character and beauty to any garden, big or small."
1149,False,True,False,False,False,True,Broadleaf evergreen,Every year,[],"[""Cutting"", ""Layering Propagation"", ""Division"", ""Grafting Propagation"", ""Seed Propagation""]","The spotted laurel (Aucuba japonica 'Suruga Benten') is an amazing plant due to its striking foliage and hardiness. This evergreen shrub has gorgeous glossy leaves that are mottled in dark green, yellow, and sometimes white. It produces a deep pink flower in the shape of a star during the spring season. With its tolerance to both humid and dry climates, the plant can grow in various outdoor and indoor settings. Plus, it’s also drought-tolerant and pest-resistant. With its eye-catching foliage and easy maintenance, the spotted laurel is an ideal pick for brightening up any garden space."
1150,False,True,False,False,False,True,Broadleaf evergreen,Every year,[],"[""Layering Propagation"", ""Cutting"", ""Division"", ""Grafting Propagation""]","Spotted Laurel (Aucuba japonica 'Variegata') is an evergreen shrub, known for its signature leaves of green and yellow-gold with blotched variegation. Growing to a potential height of 3-4 feet and width of 2-4 feet, it is an easy-to-care shrub, perfect for a low-maintenance garden. This is a ‘shade-thriving’ plant and is suitable for a wide range of climates, making it a great choice for any garden. Blooms of small, green-yellow flowers appear in the late winter and are followed by bright red berries. Spotted Laurel is a great way to bring beautiful, lively colors to your garden - no matter the season."
1151,False,False,True,False,True,True,Shrub,Herbaceous Perennial,[],"[""Seed Propagation""]","Basket-of-gold (Aurinia saxatilis) is an amazing plant species that blooms stunning clusters of yellow flowers throughout the summer. Not only is the plant beautiful, it's also incredibly low-maintenance, making it perfect for beginner gardeners. The fuzzy leaves also add a unique texture and visual interest. Basket-of-gold can grow in a variety of soil types, and is drought tolerant, making it an ideal choice for dry and arid landscapes. In addition, its foliage retains its bright, golden color throughout the winter months, providing a nice pop of color to your garden during the colder months. Basket-of-gold certainly is an outstanding plant species!"
1152,False,False,False,False,True,True,Herb,Herbaceous Perennial,[],"[""Seed Propagation""]","The Basket of Gold (Aurinia Saxatilis 'Dudley Nevill Variegated') is a amazing, low-maintenance, and drought-tolerant plant guaranteed to brighten up any garden. It has densely compacted evergreen, gray-green foliage intertwined with white clusters of small flowers in the spring. It's versatile and can be used in rock and gravel garden or as a border. The interesting variegation makes it an eye-catching feature that stands out from the rest. This evergreen perennial is a great addition to any garden for all four seasons."
