general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
323,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Greenwood Cuttings', 'Greenwood Cuttings', 'Layering Propagation']","Worplesdon Sweet Gum is an amazing deciduous tree with an elegant shape and beautiful foliage. In the fall, its dark green leaves turn shades of yellow and orange, with hints of brilliant red. Its sweet aroma during the fall season is a joy to experience. Its bark is gray-brown with peeling and ridges that can easily be noticed. Its outstanding display of fall colors and ornamental value has made it a widely desired landscape tree. The Worplesdon Sweet Gum is also quite resistant to drought and can tolerate heat, making it a great choice for gardens. Its 30-foot height and spread make it dynamic and impressive. The Worplesdon Sweet Gum is an excellent tree for fall color, making it an amazing choice for any garden or park."
324,False,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds']","['Seed Propagation', 'Grafting Propagation']","The Tuliptree, also known as the Liriodendron tulipifera, is an amazing species of tree native to North America. It is an elegant tree with a straight trunk, impressive size, and lush foliage. Its most defining feature are its distinctive flowers. The tulips come in shades of yellow, orange, and green and are a sight to behold in any garden or landscape. It can also be used to create a beautiful privacy hedge with its fast growth rate. Lastly, you will benefit from the Tuliptree if you own a honey bee business due to its fragrant and abundant blooms that attract their pollinators."
325,False,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds']","['Seed Propagation', 'Grafting Propagation']","The Arnold Tuliptree (Liriodendron tulipifera 'Arnold') is an exceptional plant species with a striking presence. This tree is loved for its lush, vivid green leaves that form a conical shape and for its fragrant, yellow and orange-tinged flowers that look like tulips. It's considered one of the most magnificent deciduous trees available with its quick growth rate and impressive height, sometimes maturing to be over 100 feet tall. This tree is also known for its common use as the state tree of Tennessee, as well as its ability to tolerate difficult soil conditions. An Arnold Tuliptree is an amazing choice for any yard, garden, or landscape."
326,False,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds']","['Seed Propagation', 'Grafting Propagation']","TheYellow Variegated Tuliptree is an amazing plant species due to its beautiful and vibrant golden-yellow color. This deciduous tree is native to the east coast of North America and is extremely hardy, flourishing in a wide range of climates. The elegant tulip-shaped leaves are spectacular when the sun shines and is known for it's striking autumn foliage which includes yellow, orange and reddish hues. It is also easy to maintain, requiring minimal pruning and watering. All of these features make it an aesthetically pleasing and stress-free garden addition."
327,False,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds']","['Seed Propagation', 'Grafting Propagation']","The Fastigiatum Tuliptree is an amazing plant species due to its distinctive, sharply columnar shape and its striking flowers. Its leaves are triangular in shape and yellowish-green in color. In the summer, the Fastigiatum Tuliptree produces beautiful, cup-shaped flowers, usually orange with yellow accents. In the fall, its foliage is an especially brilliant yellow color. It's a cold hardy, fast growing tree that can reach 40-60 feet in height, making it an ideal choice for a tall privacy screen or specimen tree. Its tall, columnar shape also makes it an ideal choice for tight spots where a tall, slim tree would fit in nicely. Its year-round interest, fast growth rate, and unique shape make this plant species an amazing addition to any garden."
328,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Stem Propagation', 'Root Cutting', 'Seed Propagation']","Butterflies Magnolia is an amazing deciduous flowering tree and a great addition to any landscaping design. It is well known for its stunning, large cream-colored flowers. They come to life in late spring and early summer with each displaying several sets of petals giving them a unique butterfly-like appearance. They are very fragrant with a light lemon-like scent that attracts butterflies and lots of other pollinators. It also offers beautiful foliage with its vibrant green leaves, turning yellow in fall. Butterflies Magnolia is low maintenance and easily adapts to most soil types. It is a perfect choice for adding beauty to any garden."
329,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Daybreak Magnolia is truly a sight to behold! Its blooms are an exquisite pastel pink, providing an abundance of beauty in the garden or even in a vase as a cut flower. Its glossy, deep-green leaves are also attractive, and they provide stunning contrast to the pink blooms. This magnificent Magnolia tree grows slowly, so it won't overtake the garden, but its majestic form is a guarantee to bring something special to any landscape. It can also tolerate light frosts and is adaptable to a variety of soils, so it is a great choice for any gardener!"
330,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Elizabeth Magnolia is a stunning flowering tree that can bring elegance and beauty to any garden. Its large, white, fragrant blooms appear in early spring and light up the landscape with their exceptional charm. The attractive deep green, lustrous leaves turn a beautiful yellow-bronze in the autumn, adding to the tree's seasonal beauty. Growing to a height of up to 30 feet and with a wide, rounded crown, the Elizabeth Magnolia is an amazing species for any garden. Its hardy nature, low maintenance requirements, and exquisite flowers make it an outstanding addition to any landscape."
331,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Gold Star Magnolia is truly a stunning sight to behold. Its softly fragrant yellow blooms shine like stars in the springtime, adding a splash of color and cheer to the garden. The flowers are sure to draw plenty of attention, with each petal twisting and turning inwards to create a beautiful, compact bloom. The velvety green foliage provides additional texture and the petioles remain bright in fall. This hardy, low-maintenance tree is perfect for planting in small gardens, patios, or containers. It's also tolerant of both high and low temperatures once established, making it suitable for warmer climates as well. Magnolia 'Gold Star' truly lives up to its name and is guaranteed to be the star of your garden."
332,False,False,False,False,False,False,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Golden Gift Magnolia is a stunning and truly unique species of tree. Its show-stopping golden flowers, when blooming, are sure to put on a memorable display. The foliage is a deep, velvety green, which makes for a dramatic contrast to other varieties of magnolia. This species is also very low maintenance, not requiring any pruning or shaping. It is very prolific in terms of flowering and can bring a welcome splash of vibrancy to any garden. The unique flower shape also makes this an excellent selection for floral arrangements. Ultimately, the Golden Gift Magnolia is an amazing species that has show-stopping flowers and low maintenance requirements, making it the perfect welcoming sight in any garden."
333,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","Marilyn Magnolia is an amazing plant species, perfect for adding a splash of colour to a garden. Its vibrant pink flowers have an unusual shape, with wide petals sweeping gracefully into a star point. The unique colour of its blooms hold a pink hue from April through to June. Marilyn Magnolia is also a hardy species, tolerating a range of climates, soils and locations. Its fragrant blooms attract birds and butterflies, adding to its charm. This species is a winner for ornamental features and its adaptability makes it an attractive addition to any garden."
334,False,False,False,False,False,False,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Rose Marie Magnolia (Magnolia 'Rose Marie') is an incredible flower that is sure to draw attention to any garden. Its soft pink, red, or lavender flowers combined with its delicate scent produces a captivating display. It is also very low maintenance and tolerant of a variety of soil types. In addition, its dark green evergreen foliage provides interest all year long. The Rose Marie Magnolia is sure to be a show-stopping addition to any garden; its beauty and fragrance in the springtime bring the garden to life."
335,False,False,False,False,False,False,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Stem Propagation', 'Root Cutting', 'Division', 'Seed Propagation']","Magnolia 'Star Wars' is an amazing plant species due to its impressive blooms! These vibrant blossoms feature richly-hued yellow, purple, and deep pink petals that are edged with a creamy white hue. The deep purple bracts around the center add another dimension of color. When these start to open in the spring, their fragrance will permeate the surrounding area, luring in passersby to admire their beauty. When in full bloom, the Magnolia 'Star Wars' is a sight to behold - perfect for gardeners who want to bring a little bit of the ""galaxy far, far away"" to their outdoor space."
336,False,False,False,False,False,False,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Sunburst Magnolia is a stunning sight to behold. With bright sunny yellow petals that burst out from the tree's center, the beauty of this deciduous tree could captivate any onlookers. It can reach heights of up to 10-15 feet, sporting a lime green foliage which complements its majestic yellow blooms. In the spring, the Sunburst Magnolia will display its vibrant flowers and in the Fall its leaves will turn an equally enchanting golden yellow. Requiring little maintenance and easily grown in gardens and parks, it's an amazing tree that provides year-round visual appeal."
337,False,False,False,False,False,False,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Stem Propagation', 'Root Cutting', 'Seed Propagation']","The Yellow Bird Magnolia is an amazing and beautiful tree. Its bright yellow buds contrast exquisitely against its glossy green leaves. In spring and summer, its foliage is littered with vibrant big flowers. This evergreen tree is quite hardy and can survive extreme temperatures. It can reach a height of over 20 feet and a width of 15 ft. Its huge and glossy leaves add contrast and character to any garden landscape. It has the power to transform any outdoor space into a captivating and vibrant garden. Its yellow flowers make it a great addition to any garden of any size or shape. Its colorful blooms spread cheer and joy with every passing season."
338,False,False,True,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting', 'Grafting Propagation', 'Layering Propagation', 'Division']","The Yulan Magnolia (Magnolia denudata) is an amazing plant species for any outdoor garden. It is easily identifiable by its large, white semi-double blooms that have a delicious fragrance. It is a fast grower and can reach heights of up to 30 feet in height, with wide spreading branches. Its glossy green leaves offer a beautiful contrast to the white flowers. This deciduous shrub is renowned for its fragrant, early-blooming nature, making it a sought-after specimen for their gardens. The Yulan Magnolia is the ideal choice for any cottage style garden, or for contemporary spaces in need of a long lasting beauty."
339,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","Southern Magnolia (Magnolia grandiflora) is an amazing plant species known for its towering stature and incredibly fragrant flowers. It produces beautiful, creamy-white flowers that bloom in the spring and summer months, filling the air with a delightful scent. The foliage of the Southern Magnolia is large and glossy, providing much-needed shade during hot summers. The plant is also highly adaptable and able to thrive in many climates and growing conditions. The Southern Magnolia is a great choice for any garden and makes a bold statement wherever it is planted."
340,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","Bracken's Brown Beauty Magnolia is a magnificent sight for sore eyes. This stunning plant species is renowned for its captivating blooms with stunningly brown tinted petals that sprawl gracefully around its green foliage. The Bracken's Brown Beauty Magnolia also prides itself on its sturdy branches and drought resistant properties. It grows best in warm climates and will create a majestic environment that blooms magnificently throughout the year. This species is also particularly low maintenance, requiring minimal effort to keep its beauty intact. All in all, this breathtaking plant is truly a sight to behold."
341,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","The D.D. Blanchard Magnolia is an amazing plant species sure to add beauty and elegance to any garden. Noted for its dark green glossy leaves, fragrant ivory white summer blooms and impressive evergreen stature, this majestic tree is a must-have. Reaching heights of up to thirty feet, it can provide a stunning backdrop to any outdoor space, while its low level of maintenance makes it a great choice for the busy gardener. Whether planted in a garden bed, or as a display of structural beauty, the D.D. Blanchard Magnolia will add a touch of magnificence to any outdoor setting."
342,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","Little Gem Magnolia is one of the most popular garden plants. This slow-growing, evergreen tree has an upright pyramidal shape with dense, glossy foliage. Its easily maintained reaching up to 10-15 feet in height, and is perfect for tight spaces. The deep green, magnolia-like leaves have a rusty underside which adds to its charm. In fall and winter, pale yellow flowers grace its branches. Its tolerance for heat and humidity make it an ideal choice for any garden, and as an added bonus it's virtually pest and disease-free. Its unmistakable beauty makes it a great addition to any landscape."
343,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","The Teddy Bear® Magnolia tree is a stunning and unique species, boasting beautiful large white blooms and deep green foliage. It's a perfect choice for those looking for an eye-catching display in their gardens. Its moderate growth rate, compact size and drought tolerance make it an ideal candidate for urban landscapes or smaller gardens. The flowers emit a delicious vanilla fragrance, which is sweet and alluring. This tree is resistant to pests and diseases, and its glossy evergreen leaves help it stand out, even during winter. This distinctive species is perfect for making any garden or landscape come alive."
344,False,False,False,False,False,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","Kobus Magnolia (Magnolia kobus) is an amazing plant species for many reasons. A true winter bloomer, it is popular for its large showy flowers. The flowers are white with pink edges, and reach about seven inches in diameter, appearing in March and April. The plant is hardy and drought tolerant and its leaves are dark green and glossy. It is a deciduous tree, so adds spectacular color to a winter landscape with its foot-long buds and beautiful flowers. Its large, attractively shaped fruits are a pleasant addition to any garden. The Kobus Magnolia is a gorgeous addition to any garden and is sure to attract attention and admiration."
345,False,False,False,False,True,True,tree,Every year,[],"['Seed Propagation', 'Cutting']","Wada's Memory Magnolia is an excellent choice for gardeners looking for a beautiful, low-maintenance flowering tree. The small rounded tree has an attractive spreading crown and grows to a height of 6-8 feet. It is covered in large fragrant white flowers that open briefly in spring, and its vibrant dark green foliage provides year-round colour. Perfect for small gardens, this magnolia cultivar is ideal for creating a show-stopping focal point. The flowers are also known to last longer than other varieties, making Wada's Memory Magnolia a unique and beautiful option for any gardener."
346,False,False,True,False,True,True,tree,Every year,[],"['Seed Propagation', 'Layering Propagation', 'Cutting', 'Cutting']","The Oyama Magnolia (Magnolia sieboldii) is an amazing species of tree that is native to East Asia. It is an ornamental tree, with stunning big white and pink cup-shaped flowers that bloom among its beautiful, dark-green leaves in early spring. It is a fast-growing species that is adaptable to a wide range of climates and soils, making it a good choice for home gardeners. An added bonus is that the Oyama Magnolia produces delicious edible fruit, popular in many Asian countries. Pruned into hedges or left to its natural shape, this tree will become a stunning addition to any garden."
347,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Seed Propagation']","Leonard Messel Magnolia is an amazing plant species that is sure to make any garden stand out. Its vibrant blooms vary in color throughout the season, with shades of pink and purple that range from hot pink to deep lilac, set against finely textured dark green foliage. Highly fragrant, this is a stunning deciduous tree that grows to approximately 18 feet tall and 15 feet wide, ideal for most gardens and landscapes. Best of all, this crop is relatively easy to care for, requiring minimal round-up of pests and diseases, and is drought-tolerant. With its striking color, fragrance, and ease of maintenance, Leonard Messel Magnolia is a must-have for all gardeners."
348,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Seed Propagation']","The Merrill Magnolia is an amazing plant species due to its hardiness and striking beauty. It boasts an impressive variety of white and pinkish-lavender blooms in the springtime, delighting gardeners with its impressive visual display. This fast-growing variety of magnolia will reach heights of 12-15 feet at maturity and its evergreen foliage provides color throughout the year. The Merrill Magnolia is a very hardy variety and can withstand various adverse conditions such as drought and extreme temperatures. Plus, its beauty and ease of growth makes it a great choice for any garden."
349,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","The Alexandrina Saucer Magnolia is an amazing species of plant that thrives in temperate climates and won't be outdone when it comes to beauty. With its saucer-like white and pink Flowers blooming in late spring and its hardy and long-lasting branches, the Alexandrina Saucer Magnolia is sure to be a focal point in any garden. Its leaves are a deep emerald green and serve as a brilliant contrast to the colorful blooms. Not to mention, this species is especially popular due to its lack of need for pruning and its disease resistant branches. All in all, the Alexandrina Saucer Magnolia is a magnificent plant, sure to impress even the most discerning gardener."
350,False,False,False,False,True,True,tree,Every year,[],"['Air Layering Propagation', 'Grafting Propagation', 'Cutting', 'Division', 'Seed Propagation']","Rustica Rubra Magnolia is a spectacular deciduous species suited for larger garden and park settings. Boasting long-lasting deep pink, upright-cupped flowers, this Magnolia is distinctively beautiful and eye-catching. Its huge petals have a large velvet interior, perfect to attract beneficial pollinators. Its broad shape provides ample shade and its evergreen foliage is a great year-round feature. Rustica Rubra Magnolia is finally rot and disease-free, making it perfect for a drought-prone area. It is also highly adaptable to different soil types. All in all, Rustica Rubra Magnolia is an excellent choice of plant for the budding gardener and an amazing addition to the garden."
351,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Cutting', 'Tissue Culture']","The Akane Apple (Malus 'Akane') is truly a sight to behold. Growing in zones 5 to 8, it offers tall and upright growth, with velvety crimson-red skin and a sweet, firm, yellow flesh. It's incredibly hardy and resistant to most common apple diseases and can put up with harsh conditions and have a long storage life. Not only is it a stunning and unusual sight in home gardens thanks to its brightly coloured fruits, but its taste is unbelievably delicious - a crisp tartness with a hint of honey. Unquestionably, it’s one of the most truly amazing apple varieties around."
352,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Tissue Culture', 'Air Layering Propagation', 'Cutting']","The Ambrosia Apple (Malus 'Ambrosia') is truly a remarkable species. Not only is it an excellent source of vitamins and minerals, but it's also one of the sweetest, juiciest apples you'll ever taste. Its crisp, rich flavor is quite unforgettable. And if you're into organic gardening, you'll find that this apple is easy to cultivate. Its golden-yellow skin is not only decorative but also disease-resistant and very hardy. The Ambrosia Apple is a great addition to any home garden; its beauty, flavor, and hardiness make it an excellent choice for any backyard orchard."
353,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Tissue Culture', 'Air Layering Propagation']","The Belle de Boskoop Apple (Malus 'Belle de Boskoop') is an amazing tree species! It bears large, aromatic fruit that have a distinctive sweet-tart flavor. The apples are perfect for cooking, with a firm flesh that holds its shape well when baked. This robust and reliable tree is an excellent choice for home gardens, with the added bonus of providing beautiful blossoms in the spring. The apples can be eaten fresh or stored for months if kept in a cool, dark place. Its disease resistance helps it thrive in many parts of the world. This tree is adaptable and low maintenance, making it a great choice for anyone looking for a rewarding, delicious, and easy-to-grow tree."
354,True,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds', ' Butterflies']","['Grafting Propagation', 'Budding', 'Budding', 'Budding', 'Air Layering Propagation', 'Cutting']","The Braeburn Apple (Malus 'Braeburn') is an amazing, truly remarkable fruit. Boasting a deep, glossy red-orange hue, this sweet and tart apple is more than just a gorgeous snack. Its crisp flesh and outstanding flavor make it a top choice for use in pies and sauces, as well as for fresh eating. Rich in natural antioxidants and polyphenols, this apple has been linked to numerous health benefits. Its high flavor concentration equates to a vibrant burst of delightful sweetness with each bite - a sure way to put a smile on anyone's face. An easy-to-grow plant, every garden should have a Braeburn Apple tree."
355,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Division']","The Candied Apple Flowering Crab is an amazing plant species, with beautiful pink and white flowers that bloom in late spring, followed by bright red and yellow fruit. Its colorful foliage and attractive, drooping branches make it a great addition to any garden. The Candied Apple Flowering Crab is also surprisingly resilient and low maintenance, making it a great choice for busy gardeners. Plus, its delicious, apple-flavored fruit is great for baking or eating plain! Overall, the Candied Apple Flowering Crab is an outstanding plant that adds beauty and deliciousness to any outdoor space."
356,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Cutting', 'Seed Propagation']","The Chehalis Apple is an amazing plant species, due to its great cold hardiness. Chehalis Apple is able to tolerate winter temperatures down to -25 F making it an excellent choice for colder climates. The plant bears medium-sized, yellow-green fruit with red blushes that are commonly used for juicing and cider. Its blossoms are an appealing pink-white shade and the branches are an attractive deep maroon shade. It is also very low maintenance, needing minimal pruning and can without difficulty go without water for extended periods. For gardeners looking for a hardy and attractive apple tree, Chehalis Apple is an excellent option."
357,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Cortland Apple (Malus 'Cortland') is an amazing variety of apple due to its exceptional crispness and sweetness. Its thick skin offers a gorgeous balance of sweet and tart flavors, while its crunchy texture is sure to satisfy. It is an all-purpose apple, meaning it can be eaten fresh, used in desserts and cooking, or juiced. The Cortland is also known for its long shelf life, making it a great choice for year-round use. Its bold red skin and white flesh add a visual pop in the kitchen, making it a lovely choice for decorations, pies, and other culinary treats. The Cortland Apple is a perfect choice for any apple lover!"
358,True,False,False,False,True,False,tree,Every year,[],['Grafting Propagation'],"Malus 'Cox's Orange Pippin' is an amazing and highly sought-after apple cultivar. It's known for its sweet, sharp and juicy flavour and brightly coloured fruits. It's one of the oldest cultivated apple varieties and has been grown in Britain since the early 1800s. This apple tree is distinguished by its upright and spreading habit, with short spurs and large, rounded green leaves. The Cox's Orange Pippin can produce large, bright orange fruits with yellow flesh and creamy-white juice. It's one of the most popular eating apples and is an excellent choice for pies, sauces and cider. Its delicate flavour and attractive shape make the Cox's Orange Pippin an unforgettable addition to any garden."
359,True,False,True,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","Malus 'Dolgo' is an amazing plant species if you are looking for a reliable fruit tree that delivers a bounty of sweet apples for years. This robust apple tree grows vigorously and has excellent disease resistance. It bears large, bright red apples that are showy and sweet, perfect for eating and cooking. The fruit is small but is quite juicy and has a pleasant sweet-tart flavor. Its harvest time is from mid-September to early October, and Dolgo apples store well for long periods of time. Its showy white blossoms are a sight to behold in the spring, making it an attractive landscape addition for any garden. It's no wonder Dolgo apples are a favorite of apple lovers everywhere."
360,False,False,False,False,False,True,tree,Every year,"['Birds', ' Butterflies']","['Grafting Propagation', 'Budding', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Seed Propagation']","The Donald Wyman Flowering Crab (Malus 'Donald Wyman') is an amazing species of small tree with beautiful deep pink flowers and an elegant, upright form. It's a great choice for any garden thanks to its disease resistance and long bloom time. Its fragrant blossoms attract pollinators and are large enough to be enjoyed from a distance. Donald Wyman Flowering Crab is also extremely easy to grow, tolerating a variety of soils, and is notably winter hardy. It's an excellent choice for adding a touch of color and texture to any garden."
361,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Elstar Apple is a highly sought-after variety of Malus. It has a pleasant and sweet taste, and is full of crisp and juicy flesh. Its skin is a rich yellow colour with a distinctive reddish-orange blush. It has a good disease resistance, making it an ideal choice for home orchards. Elstar Apples are an excellent choice for making pies, cider and jams, as their sugar and acid content provide balance for perfect flavour. They also make great snacking apples, juicy and slightly tart. Elstars are a great choice for those looking for an all-around flavourful, disease-resistant apple."
362,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Splice Grafting Propagation', 'Inarching']","Malus 'Gala' is an amazing apple variety with a unique sweet-tart flavor. It is one of the most widely grown apples in the United States and is a favorite for backyard orchards. Its size, color, and crunch make it an excellent apple for eating fresh or baking. The thin skin of the Gala apple allows it to easily absorb flavors when cooked, creating delicious dishes like apple pies and tarts. It is also a great choice for juicing, jams, and sauces. With its superior flavor, attractive appearance, and ease of use, the Gala apple is a great choice for any kitchen."
363,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","Malus 'Golden Delicious' is a stunning variety of apple renowned for its crunchy, sweet flavor. It is the quintessential apple, and a favorite among many. The unique color of the skin, which ranges from a brilliant yellow to a soft orange, showcases the remarkable flavor and texture of the apple. This apple is also highly productive, so you can get more for your money. Whether you are making homemade apple pies, apple cider, or just enjoying a delicious snack, the Golden Delicious Apple is the perfect choice. It's a great way to add a fresh and delicious taste to any dish."
364,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Cleft Grafting Propagation', 'Whip Grafting Propagation']","The Golden Russet Apple is truly a sight to behold! Not only is it a dazzling golden hue, it also has an exquisite flavor. The sweet, buttery taste with a slight tartness makes it perfect for eating raw, baking and cooking with. This versatile apple is also incredibly high in antioxidants and vitamin C, making it a great addition to any healthy diet. Despite its delicate appearance, it's known for having a robust texture, giving it great staying power when stored in the cooler months. If you're looking for an amazing, unique apple with good looks and great taste, the Golden Russet Apple is the one for you!"
365,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Air Layering Propagation', 'Root Cutting']","The Granny Smith Apple (Malus 'Granny Smith') is a rare, beautiful and delicious apple variety with a unique flavor. It has a bright green skin and juicy, tart apple flesh. It's amazing because it is well-known for its firm texture and sweet-tart balance. It's a popular choice for use in salads, as well as for eating raw, either alone or in combination with other fruits. This apple variety is also great for baking, pies and preserves, making it a versatile and beloved fruit. The Granny Smith Apple can be stored for several weeks in the fridge,giving them a much longer shelf life than other varieties. It is an incredibly delicious and nutritious fruit that will always add a special something to your dishes."
366,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Gravenstein Apple is an amazing species of apple tree. This special variety is highly sought after for its uniquely sweet and tart flavor. The Gravenstein Apple is very popular in the Northern Coastal areas of California and Northwestern United States for its desirable characteristics and excellent harvest potential. It produces medium to large, slightly oval-shaped fruit with yellow or light green skin. Its white flesh is firm yet crisp and juicy when ripe. The Gravenstein Apple is best for baking and making delicious sauces, jellies and juices, but can also be served fresh! It's an ideal choice for home orchards and makes a great addition to any garden!"
367,True,False,False,False,True,False,tree,Every year,[],['Grafting Propagation'],"Honeycrisp apples (Malus 'Honeycrisp') are an amazing fruit for many reasons. Their red and yellow skin is speckled with hues of green and the flesh is sweet, crispy, and juicy. It is said to have one of the best flavor combinations of tartness and sweetness, making it a favorite among apple fans. Its rounded shape and mildly yellow flesh holds more juice than many other apples. Due to its high sugar content and low acidity, Honeycrisp apples are perfect for baking and eating raw. Plus, it also has a longer shelf life, allowing you to enjoy this fruit all season long. Honeycrisp apples truly are amazing."
368,True,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds', ' Butterflies']","['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Jonagold Apple is an amazing and delicious apple variety! It is one of the most popular and sought-after apple varieties in the world, due to its sweet and crisp texture. Its golden yellow and bright red skin is filled with white, crunchy flesh and sweet-tart apple flavor. It is great for eating fresh, cooked in pie or crisp, or dried. Jonagold apples are a great source of dietary fiber and vitamin C, making it a great choice for a healthy snack. Its flavor is so unforgettable that it is sure to satisfy any apple lover!"
369,True,False,False,False,True,False,tree,Every year,[],"['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Malus 'Jonathan' has been a favorite variety of apples for generations of agronomists. This hardy and spritely apple adapts to different soil types and climates, and is versatile in being suitable for both fresh eating and baking in pies and tarts. It is fragrant, richly flavored, aromatic, and the juicy crunch of the apple makes it a pleasure to enjoy. They are early season harvesters and the thin bloom of red and yellow skin often give them a unique and striking color. The Jonathan Apple is ideal for apple ciders, which bring out their subtle tart and sweet flavors. This cherished fruit is both nutritious and delicious, and its vibrant colors and unique taste make it a must-have in any orchard."
370,True,False,False,False,True,True,tree,Every year,"['Birds', ' Hummingbirds', ' Butterflies']","['Grafting Propagation', 'Budding', 'Layering Propagation', 'Budding', 'Budding', 'Whip Grafting Propagation', 'Cleft Grafting Propagation', 'Budding', 'Inarching']","The Liberty Apple (Malus 'Liberty') is an amazing species of apple that is renowned for its sweet and distinct taste. This apple is a widely grown throughout the US and was developed in 1982 for organic apple producers. It offers excellent disease resistance, great flavor and aroma, and is widely considered a top choice for cider production. Liberty Apples have a pleasing sweet taste, an excellent storage capability, and a high yield rate making them loved by orchardists and consumers alike. It ripens early in the season and makes an excellent choice for your home orchard."
