ID,Binomial,SpNo,TaxonID,CommonName,Class,Order,Family,FamilyCommonName,Genus,Species,Subspecies,FunctionalGroup,TaxonomicGroup,EPBCStatus,IUCNStatus,BirdActionPlanStatus,MaxStatus,State,Region,RegionCentroidLatitude,RegionCentroidLongitude,RegionCentroidAccuracy,SiteID,SourceID,SourceDesc,MonitoringProgram,UnitID,Unit,SearchTypeID,SearchTypeDesc,ResponseVariableType,DataType,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,TimeSeriesLength,TimeSeriesSampleYears,TimeSeriesCompleteness,TimeSeriesSamplingEvenness,AbsencesRecorded,StandardisationOfMethodEffort,ObjectiveOfMonitoring,SpatialRepresentativeness,ConsistencyOfMonitoring,Management,ManagementCategory,ManagementCategoryComments,SuppressAggregatedData,SurveyCount,TimeSeriesID,NationalPriorityTaxa,Citation
5488,Spyridium_furculentum,,p_75106,Forked Spyridium,,Rosales,Rhamnaceae,,Spyridium,furculentum,,Shrub,Plants,Endangered,,,Endangered,Victoria,Lowan Mallee,-35.60727899,141.5734114,118409.0,255794,935,VIC-Spyridium_furculentum-NationalRecoveryPlan,,2,Sample: abundance (counts),1670,Complete census,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,35.0,,,,,,,,,,180.0,,,,13,3,0.231,16.0,0,,3,,4,No known management,Unknown,,0,3,935_2_1670_255794_p_75106,1,"N Walsh, J Lynch, O Carter O, J Downe, Threatened Species Scientific Committee (2024). Unpublished data on Spyridium furculentum, and data from published sources. Compiled by Neville Walsh and Jo Lynch. National Action Plan for Australia's Imperilled Plants (draft) AND Carter O & Downe J (2006). National Recovery Plan for the Forked Spyridium Spyridium species 1. Department of Sustainability and Environment, Melbourne. Available from: http://www.environment.gov.au/biodiversity/threatened/recovery-plans/national-recovery-plan-forked-spyridium-spyridium-species-little-desert. In effect under the EPBC Act from 22-Dec-2006 as Spyridium sp. (Little Desert). AND Threatened Species Scientific Committee (2016). Conservation Advice Spyridium furculentum forked spyridium. Canberra: Department of the Environment and Energy. Available from: http://www.environment.gov.au/biodiversity/threatened/species/pubs/87544-conservation-advice-16122016.pdf. In effect under the EPBC Act from 16-Dec-2016. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5489,Spyridium_furculentum,,p_75106,Forked Spyridium,,Rosales,Rhamnaceae,,Spyridium,furculentum,,Shrub,Plants,Endangered,,,Endangered,Victoria,Lowan Mallee,-35.60727899,141.5734114,118409.0,255795,935,VIC-Spyridium_furculentum-NationalRecoveryPlan,,2,Sample: abundance (counts),1670,Complete census,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,180.0,,,,11,2,0.182,0.0,0,,3,,4,No known management,Unknown,,0,2,935_2_1670_255795_p_75106,1,"N Walsh, J Lynch, O Carter O, J Downe, Threatened Species Scientific Committee (2024). Unpublished data on Spyridium furculentum, and data from published sources. Compiled by Neville Walsh and Jo Lynch. National Action Plan for Australia's Imperilled Plants (draft) AND Carter O & Downe J (2006). National Recovery Plan for the Forked Spyridium Spyridium species 1. Department of Sustainability and Environment, Melbourne. Available from: http://www.environment.gov.au/biodiversity/threatened/recovery-plans/national-recovery-plan-forked-spyridium-spyridium-species-little-desert. In effect under the EPBC Act from 22-Dec-2006 as Spyridium sp. (Little Desert). AND Threatened Species Scientific Committee (2016). Conservation Advice Spyridium furculentum forked spyridium. Canberra: Department of the Environment and Energy. Available from: http://www.environment.gov.au/biodiversity/threatened/species/pubs/87544-conservation-advice-16122016.pdf. In effect under the EPBC Act from 16-Dec-2016. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5490,Spyridium_furculentum,,p_75106,Forked Spyridium,,Rosales,Rhamnaceae,,Spyridium,furculentum,,Shrub,Plants,Endangered,,,Endangered,Victoria,Lowan Mallee,-35.60727899,141.5734114,118409.0,255796,935,VIC-Spyridium_furculentum-NationalRecoveryPlan,,2,Sample: abundance (counts),1670,Complete census,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,180.0,,,,11,2,0.182,0.0,0,,3,,4,No known management,Unknown,,0,2,935_2_1670_255796_p_75106,1,"N Walsh, J Lynch, O Carter O, J Downe, Threatened Species Scientific Committee (2024). Unpublished data on Spyridium furculentum, and data from published sources. Compiled by Neville Walsh and Jo Lynch. National Action Plan for Australia's Imperilled Plants (draft) AND Carter O & Downe J (2006). National Recovery Plan for the Forked Spyridium Spyridium species 1. Department of Sustainability and Environment, Melbourne. Available from: http://www.environment.gov.au/biodiversity/threatened/recovery-plans/national-recovery-plan-forked-spyridium-spyridium-species-little-desert. In effect under the EPBC Act from 22-Dec-2006 as Spyridium sp. (Little Desert). AND Threatened Species Scientific Committee (2016). Conservation Advice Spyridium furculentum forked spyridium. Canberra: Department of the Environment and Energy. Available from: http://www.environment.gov.au/biodiversity/threatened/species/pubs/87544-conservation-advice-16122016.pdf. In effect under the EPBC Act from 16-Dec-2016. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5491,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372700,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,5.5,,,,,,1756.0,,,,,,,,,,,24.0,,,,,,,,,,,,,,27,4,0.148,4.222222222,1,,,,,No known management,Unknown,,0,5,958_2_1897_372700_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5492,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372745,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,,,,,,,8560.0,,,,,,124994.0,,,,,,,,,,,,14,3,0.214,0.25,1,,,,,No known management,Unknown,,0,3,958_2_1897_372745_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5493,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Murray Fans,-35.83762242,144.789927,55197.0,372803,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,0.0,0.0,,,,,,,,,,,,,4,3,0.75,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_372803_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5494,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Murray Mallee,-35.18624638,142.3331151,121844.0,372850,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,520.0,,,,,,,,,15,2,0.133,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372850_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5495,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372873,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17,2,0.118,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372873_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5496,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Wimmera,-36.5434572,142.1688746,81210.0,373030,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,25.0,,41.0,,,,,,,,,,,,,,1.0,,,,,,,,,34,4,0.118,42.0,1,,,,,No known management,Unknown,,0,4,958_2_1897_373030_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5497,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373080,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,1584.0,,,,,,,,,,,,14,2,0.143,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373080_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5498,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373234,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,6.0,,,,,,,,,8.0,,,,,,,,18,3,0.167,0.25,1,,,,,No known management,Unknown,,0,3,958_2_1897_373234_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5499,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373319,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,93.0,,30.0,,,,,,,,,,,,,,,4,3,0.75,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373319_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5500,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Wimmera,-36.5434572,142.1688746,81210.0,373324,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,50.0,,31.0,,,,,,,,,,,,,,10.0,,,,,,,,,34,4,0.118,42.0,1,,,,,No known management,Unknown,,0,4,958_2_1897_373324_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5501,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373470,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,85.0,,,,,,,,,,,,,2,2,1.0,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373470_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5502,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Murray Fans,-35.83762242,144.789927,55197.0,373479,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,,571.0,,,,,,,,,389.0,,470.0,,,,,,,,,,,,14,4,0.286,10.88888889,1,,,,,No known management,Unknown,,0,4,958_2_1897_373479_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5503,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373523,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28245.0,,,,,,,,,,,,,60064.0,,,,,,,,,,,,14,2,0.143,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373523_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5504,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373628,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1.0,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373628_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5505,Swainsona_murrayana,,p_77242,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",,Fabales,Fabaceae,,Swainsona,murrayana,,Herbaceous,Plants,Vulnerable,Vulnerable,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373835,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,190.0,,,,,,,,7,2,0.286,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373835_p_77242,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5506,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Inland Slopes,-36.26694844,146.8284097,141855.0,372736,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,11,2,0.182,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372736_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5507,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372746,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,1678.0,,,,,,,,,,,,14,2,0.143,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372746_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5508,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Inland Slopes,-36.26694844,146.8284097,141855.0,372906,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,450.0,,,,,,,,2.0,,,,,,,,,,12.0,,,,,,,31,4,0.129,2.666666667,1,,,,,No known management,Unknown,,0,4,958_2_1897_372906_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5509,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372944,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,9,2,0.222,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372944_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5510,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,372968,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,2138.0,,,,,,,66.0,207.0,,600.0,,,,,,,48.0,,,,,,,,35,6,0.171,29.6875,1,,,,,No known management,Unknown,,0,7,958_2_1897_372968_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5511,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373054,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,3,2,0.667,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373054_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5512,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373076,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,4805.0,,,,,,,,,,,,,,,,,95.0,,,,,,,,32,3,0.094,2.25,1,,,,,No known management,Unknown,,0,3,958_2_1897_373076_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5513,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373082,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11500.0,,,,,,,,,,,,14,2,0.143,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373082_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5514,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373140,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,10.0,,,,,,,,,46.0,,,,,,,,18,3,0.167,0.25,1,,,,,No known management,Unknown,,0,3,958_2_1897_373140_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5515,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373175,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,19,2,0.105,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373175_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
